;idx;tokens;sentiment
352;354;Aspen to Buy Anaesthetics From AstraZeneca for $520 Million;0.3993933265925177
353;355;Sainsbury chief warns of squeeze on high street retailers;-0.40141557128412536
354;356;US sanctions put Gazprom-Shell alliance plans in jeopardy;-0.31749241658240646
355;357;UPDATE 6-Royal Dutch Shell pulls plug on Arctic exploration;-0.41152679474216375
356;358;AB InBev to Sell SABMiller Stake in China's Snow Beer;0.004044489383215368
357;359;Persimmon share price climbs on 23% rise in full-year revenue;0.9858442871587461
358;360;Royal Mail hands chief executive Moya Greene a 13% rise in her pay package;0.05358948432760363
359;361;Travis Perkins to create 4000 jobs;0.5358948432760364
360;362;LSE-Deutsche BÃƒÂ¶rse dealmakers wrong to ignore Brexit risk;-0.41961577350859447
361;363;Britain cuts Lloyds Banking Group stake to below 17 pct;-0.320525783619818
362;364;LONDON MORNING BRIEFING: HSBC And Standard Chartered Shares Rise;0.5490394337714862
363;365;BP Reports $583 Million Loss in First Quarter;-0.749241658240647
364;366;Britain's FTSE led lower by ITV, William Hill;-0.6440849342770475
365;367;Barclays set to name former JPMorgan banker Staley as new CEO;0.0
366;368;Friday Papers: Sir Philip Green sells BHS for Ã‚Â£1;0.15874620829120323
367;369;Warren Buffett's Berkshire adds to favorites IBM, Wells Fargo;0.2527805864509605
368;370;Spain's CaixaBank Expects To Close Deal For Banco BPI;0.3791708796764408
369;371;How Kraft-Heinz Merger Came Together in Speedy 10 Weeks;0.21638018200202222
370;372;Persimmon revenues lifted 12% by post-election confidence;0.3882709807886754
371;373;REFILE-Aviva Investors to move 34 bln euros in assets from AXA fund arm;0.16481294236602628
372;374;US urges final approval of $20 billion BP oil spill pact;-0.3589484327603639
373;375;Diageo Sells Ryder Cup Venue Gleneagles Hotel to Ennismore Group;0.23963599595551058
374;376;UPDATE 1-GSK-linked investigator freed early from China jail - source;0.20222446916076844
375;377;FTSE hits three-week low as financials, Tesco fall;-0.6188068756319514
376;378;LSE-Deutsche BÃƒÂ¶rse dealmakers wrong to ignore Brexit risk;-0.4782608695652173
377;379;Weir Group offloads two renewables units;0.09100101112234579
378;380;Aggreko says first half profits will be lower as the oil price rout claims its latest victim;-0.5520728008088979
379;381;Industry NewsRevenue, earnings take a tumble at Weir Group;-0.633973710819009
380;382;News FeedFTSE 100 movers: Ashtead jumps on strong interims  Glencore, BP in ...;0.46612740141557124
381;383;Sharm el-Sheikh travel disruption: British Airways, EasyJet, Thomson and ...;-0.6066734074823054
382;384;London stock exchange shareholders vote on merger deal under Brexit cloud;-0.3629929221435793
383;385;UPDATE: AstraZeneca's Selumetinib Gets Orphan Drug Label, Good AZD9291 ...;0.2922143579373104
384;386;Intercontinental Exchange Opts Not to Bid for London Stock Exchange;-0.12841253791708795
385;387;Dave Lewis paid Ã‚Â£4.1m for first 6 months at Tesco;-0.1516683518705763
386;388;Weir Group says first-half profits will be 'slightly ahead' of expectations;0.326592517694641
387;389;Glencore Sells $2.5 Billion Stake in Agriculture Unit;0.2618806875631951
388;390;AstraZeneca : FDA Panel Reviews Savor Study Results For Onglyza ...;0.07583417593528816
389;391;Hargreaves Lansdown bucks weak markets to see assets rise 2.6 percent;0.5773508594539939
390;392;Britain's FTSE hits three-week low as financials, Tesco fall;-0.698685540950455
391;393;Trading ExpertBROKER RECOMMENDATIONSUBS ups RBS to 'buy' as it re-initiates coverage on UK banks;0.8422649140546005
392;394;3G Capital, Warren Buffett's Favorite Partner in Deals Worth Billions;0.24974721941354902
393;395;Shell's $70 Billion BG Deal Meets Shareholder Skepticism;-0.3488372093023256
394;396;GKN to buy Fokker Technologies for 706 mln euros;0.27906976744186046
395;397;Questor share tip: Mondi shares jump 10pc on strong start;0.7977755308392315
396;398;Berkshire discloses unit's ties to Iran, opens probe;-0.29120323559150657
397;399;Rio Tinto swings to loss, drops dividend policy;-0.5166835187057633
398;400;Rio Tinto Reaffirms Goal for Iron Ore Output;0.3124368048533872
399;401;Shares in easyJet fall to three-year low after Brexit profit warning;-0.8129423660262891
400;402;Shire share price: Group releases full-year results;0.4044489383215369
401;403;AstraZeneca share price: Company to carve out antibiotic R&D unit into separate ...;0.2214357937310414
402;404;Ex-Barclays Trader Johnson Pleaded Guilty to Libor Fixing;-0.4307381193124368
403;405;SABMiller buys Meantime to quench thirst for craft beer;0.41961577350859447
404;406;Standard Chartered to slash costs as profits plunge 25%;-0.7886754297269969
405;407;Buffett's Berkshire delivers 9.8% profit growth;0.6754297269969665
406;408;Rio Tinto CEO Sam Walsh rejects fears over China growth, demand;0.11526794742163801
407;409;CompaniesShell sells stake in Showa Shell Sekiyu for $1.4bn;-0.03640040444893832
408;410;Reed Elsevier to rename itself RELX Group;0.0
409;411;Sotheby's chairman takes his final sale;-0.060667340748230526
410;412;Insight hires Aviva's David Hillier for multi-asset team;0.13852376137512637
411;413;Shell offers 50 percent premium to buy BG for $70 billion;0.3973710819009099
412;414;Novartis buys remaining rights to GSK treatment in deal up to $1 billion;0.21941354903943375
413;415;AB InBev to sell Peroni and Grolsch;0.2588473205257836
414;416;Unilever posts weaker-than-expected fourth quarter;-0.37714863498483314
415;417;UPDATE 1-Dairy Crest loses a third of Morrisons milk contract;-0.1627906976744186
416;418;Rolls-Royce Wins $9.2 Billion Order From Emirates Airline;0.7320525783619818
417;419;Entertainment One dispels ITV takeover rumours;0.0030333670374115265
418;420;NYSE owner ICE considers offer for LSE;0.4004044489383215
419;421;Novartis buys remaining rights to GSK treatment in deal up to $1 billion;0.27906976744186046
420;422;EU drops Shell, BP, Statoil from ethanol benchmark investigation;0.26491405460060663
421;423;HSBC Preparing Job Cuts That May Target 20000 Workers, Sky Says;-0.505561172901921
422;424;UPDATE 3-BP settles oil spill-related claims with Halliburton, Transocean;-0.3923154701718907
423;425;PRESS: Serco Set To Appoint Roy Gardner, Ex-Centrica, As Chairman - FT;0.19716885743174922
424;426;RBS bosses ordered to go out and meet small firms;0.10111223458038422
425;427;AB InBev offers to sell some SABMiller brands;0.2093023255813953
426;428;RPT-UK supermarkets braced for battle as Tesco comes out fighting;0.15672396359959553
427;429;UPDATE 1-Glencore flags sale of some Australia, Chile assets;0.1678463094034378
428;430;Barclays says not been offered deferred prosecution deal by SFO;0.10111223458038422
429;431;Aviva promises higher dividends to boost flagging share price;0.28412537917087965
430;432;Brewer AB InBev seeks $275 bln tie-up with SABMiller;0.2810920121334681
431;433;Intercontinental Exchange Opts Not to Bid for London Stock Exchange;-0.30637007077856415
432;434;Glencore Cuts 2015 Budget, Plans To Divest From Lonmin;-0.26289180990899896
433;435;HSBC Posts Surprise Fourth-Quarter Pretax Loss of $858 Million;-0.7644084934277046
434;436;Earnings surge as fund manager Schroders reports a record year;0.9524772497472193
435;437;Eurocrat left best-placed to unravel London Stock Exchange deal;-0.35591506572295245
436;438;Lawmakers worry AB InBev beer deal will hurt craft brewers;-0.033367037411526794
437;439;StanLife leads FTSE after strong earnings;0.8240647118301314
438;440;Lloyds Banking Group eyes return to dealmaking with MBNA bid;0.36905965621840237
439;441;Anheuser-Busch InBev Increases Offer for Rival SABMiller;0.2426693629929221
440;442;UK government sells more Lloyds shares, cuts stake to below 12 percent;-0.537917087967644
441;443;Kinder Morgan and BP Form Joint Venture Limited Liability Company to Purchase ...;0.2275025278058645
442;444;Tesco says UK store closures put 2000 jobs at risk;-0.2527805864509605
443;445;Tesco Versus Sainsbury: Weight-Watcher vs. Bodybuilder;0.2153690596562184
444;446;Buffett talks wind energy, Coca-Cola at Berkshire meeting;0.08998988877654196
445;447;TSB boss: Current account switching must be simpler;-0.0839231547017189
446;448;Barclays CEO Staley Says Brexit Slump Caused by Profit Fears;-0.25581395348837205
447;449;Retailers Kingfisher and Sports Direct rise in Britain's share index;0.4721941354903943
448;450;Berkshire Shareholders Pepper Warren Buffett With Some Hard Questions;-0.1627906976744186
449;451;GLOBAL MARKETS-Stocks gain on Royal Dutch Shell bid, oil slumps;0.2871587462082912
450;452;EasyJet Dismisses Lufthansa Low-Cost Plan in Contest for Germany;-0.013144590495449948
451;453;AstraZeneca says new lung cancer pill Tagrisso approved by EU;0.4863498483316481
452;454;Two former Barclays traders face retrial over Libor;-0.7512639029322548
453;455;MarketsBP promotes upstream boss to deputy CEO;0.06673407482305359
454;456;Glencore swings to loss, will sell more assets;-0.5712841253791708
455;457;Shell to buy BG Group in $69.7 billion takeover;0.2527805864509605
456;458;Clydesdale Bank hit with record PPI fine for 'unacceptable' staff lies;-0.7148634984833164
457;459;UK's FTSE climbs to record closing high as Standard Chartered surges;0.7714863498483315
458;460;US judge rules that BP spill smaller than feared;0.01820020222446916
459;461;Royal Mail Revenue Flat As Letters Weakness Offsets Parcels Strength;0.0
460;462;AB InBev launches SAB bid, to sell MillerCoors stake;0.05358948432760363
461;463;ARM Royalties Accelerate as Smartphone Market Regains Strength;0.5773508594539939
462;464;Shell fined by Scottish court for 2011 North Sea oil spill;-0.7007077856420627
463;465;Glencore chief blames rivals' overproduction for share price fall;-0.3043478260869565
464;466;Ackman, in email, says supports Valeant CEO Pearson;0.1678463094034378
465;467;GlaxoSmithKline's CEO Witty to bow out in March 2017;-0.12133468149646105
466;468;Standard Life shuts Ã‚Â£2.9bn property fund after investors rush to withdraw money post-Brexit;-0.7138523761375125
467;469;Shire CEO steps up drive to get Baxalta board talking;0.12537917087967643
468;470;FTSE slide halted by BP's Ã‚Â£12bn US settlement - London Report;-0.4044489383215369
469;471;Sainsbury's pressed to raise bid for Home Retail Group;-0.012133468149646106
470;472;FDA approves NPS drug, in move validating Shire takeover deal;0.36804853387259856
471;473;Sanofi poaches AstraZeneca scientist as new research head;0.06673407482305359
472;474;CompaniesSanofi poaches immunology expert from AstraZeneca;0.19009100101112233
473;475;ITV to pursue takeover of Canada's Entertainment One: Bloomberg;0.20121334681496458
474;476;Broker tips: RBS, Croda, Sage;0.38523761375126386
475;477;Royal Mail, Johnson Matthey lead FTSE lower;-0.4428715874620828
476;478;Industry NewsWhitbread sales sink in fourth quarter on Costa slowdown;-0.5682507583417593
477;479;Diageo and Carlsberg hit as Russians suffer from oil price collapse and rouble ...;-0.4732052578361981
478;480;GlaxoSmithKline share price slips as FDA okays asthma therapy only for adults;-0.41253791708796755
479;481;Report: Financial Times up for sale;-0.0525783619817998
480;482;Glencore raises $2.5bn through share placing to help cut debt load;0.12537917087967643
481;483;BP joins forces with Det Norske in Norway;0.25075834175935285
482;484;No pay hikes this year at Rio Tinto as mining slump bites;-0.3913043478260869
483;485;Nine banks including Barclays, Citi, agree to pay $2 billion to settle forex ...;-0.6541961577350859
484;486;Warren Buffett's Berkshire Hathaway buys stake in Apple;1.0
485;487;Broker tips: RBS, Croda, Sage;0.3953488372093023
486;488;London Stock Exchange seals Ã‚Â£22 billion merger with Germany's Deutsche BÃƒÂ¶rse;0.2932254802831142
487;489;FTSE steadies around 2-month low Diageo shares surge;0.36501516683518703
488;490;Glencore Cuts 2015 Budget, Plans To Divest From Lonmin;-0.31749241658240646
489;491;London Stock Exchange Shareholders Approve Merger With Deutsche BÃƒÂ¶rse;0.41051567239635994
490;492;We'd support HSBC leaving London, says Standard Life;0.02932254802831142
491;493;News FeedFTSE 100 movers: LSE surges as ICE says mulling offer  Ashtead and Barclays tank;0.22851365015166833
492;494;CompaniesTesco bumps up pay for store staff;0.08493427704752275
493;495;BP pay boss feels the heat from revolt over Dudley's Ã‚Â£14 million;-0.18099089989888775
494;496;UPDATE 3-Stifel to buy former Lehman brokerage from Barclays;0.15065722952477248
495;497;Shell Plans to Shed 2800 Jobs After Buying BG Group;-0.45601617795753285
496;498;Old Mutual to split up, may list some businesses;0.1658240647118301
497;499;RBS, Lloyds Most Exposed to Commercial Property, JPMorgan Says;-0.20222446916076844
498;500;CompaniesKingfisher bid for Mr Bricolage runs into trouble;-0.25581395348837205
499;501;EasyJet to pass on lower fuel prices to customers;0.09403437815975733
500;502;Tesco loses two more directors as Garfield and Tammenoms step down;-0.2699696663296259
501;503;The UK Government's Call To Sell Shares In Royal Bank Of Scotland Group plc ...;-0.29828109201213343
502;504;Credit Suisse poaches Prudential's Thiam for Asian push;-0.03134479271991911
503;505;Should You Buy Jumbo Yielders British American Tobacco plc, Centrica PLC & John Wood Group PLC?;0.10414560161779574
504;506;Britain's FTSE eyes 7th straight daily rise  Wolseley lags;-0.31344792719919107
505;507;EU regulator backs approval for GSK injectable asthma drug;0.3832153690596562
506;508;Rolls-Royce to Ensure Compliance After Petrobras Bribery Report;-0.07583417593528816
507;509;LSE gets Hong Kong regulatory nod to HK firms to become LSE members;0.24974721941354902
508;510;Warren Buffett's Berkshire adds to favorites IBM, Wells Fargo;0.42669362992922144
509;511;Canadian Pension fund Borealis renews pursuit of Severn Trent : report;0.3609706774519717
510;512;ITV merger reports boost Footsie stocks;0.4246713852376137
511;513;Kraft, Cadbury's and Britvic in Total Recall: how pulling a product affects profit;-0.15975733063700706
512;514;Wolseley helps lift FTSE from losses;0.47522750252780577
513;515;Novo Nordisk and AstraZeneca seek tonic from key drug trials;0.09908998988877654
514;516;Saudi Aramco, Shell plan to break up Motiva, divide up assets;-0.1435793731041456
515;517;CommentOpening Quote: pay day moans  profits slump for Lloyds  Mars mission;-0.5176946410515672
516;518;AstraZeneca sells Caprelsa rights to Sanofi unit;0.2446916076845298
517;519;Industry NewsWood Group wins multi-million dollar contract with BP;0.44084934277047516
518;520;Royal Mail and workers' union agree pay deal;0.21031344792719917
519;521;Lloyds wins right to buy bonds back early to save 1 billion pounds;0.37310414560161775
520;522;Britain's FTSE buoyed by Admiral, building sector gains;0.6764408493427705
521;523;Tesco share price: Brand Guarantee comes under fire;-0.211324570273003
522;524;FTSE led lower by M&S, GlaxoSmithKline;-0.4529828109201212
523;525;FTSE edges up as investors cheer Kingfisher results;0.685540950455005
524;526;HSBC chief hit with tax-avoidance scandal;-0.5338725985844287
525;527;British government stake in Lloyds Banking Group fa;-0.10111223458038422
526;528;AstraZeneca's $727 million play to do away with chemotherapy;0.29828109201213343
527;529;HSBC appoints business leaders to board;0.1557128412537917
528;530;Diageo and Carlsberg hit as Russians suffer from oil price collapse and rouble ...;-0.48837209302325574
529;531;Buffett's Berkshire builds Deere stake, dumps Exxon;0.3195146612740141
530;532;BUZZ-BG Group: outperforms sector after record output;0.8624873609706774
531;533;Teva First-Quarter Net Rises 11% Amid Mylan Takeover Battle;0.6592517694641051
532;534;After Barclays and Bank of America, Citigroup has blockchain in sight;0.2264914054600606
533;535;Industry NewsG4S makes 'positive' start to year, no new impairments;0.3306370070778564
534;536;Morrisons helps FTSE edge higher energy shares slip;0.38018200202224467
535;537;Old Mutual share price: Wealth unit seen as blue-chip company;0.6734074823053589
536;538;CompaniesUnilever sales lifted by ice cream in soft economy;0.3872598584428715
537;539;InterContinental Hotels first-quarter global room revenue lags estimates;-0.33265925176946404
538;540;Bunzl backs 2015 view, buys more businesses;0.4924165824064712
539;541;Bidders Abandon Auction Of Tesco Data Unit;-0.3619817997977755
540;542;EU drops Shell, BP, Statoil from ethanol benchmark investigation;0.27906976744186046
541;543;Euro zone QE helps Standard Life first-quarter funds boost;0.4307381193124368
542;544;Smith & Nephew 2015 trading profit beats expectations;0.5712841253791708
543;545;Closely watched AstraZeneca cancer drug fails in mesothelioma;-0.5743174924165824
544;546;Glencore slumps 25 pct as debt fears grow;-0.7259858442871586
545;547;Rolls-Royce to Ensure Compliance After Petrobras Bribery Report;-0.24974721941354902
546;548;AB InBev offers SABMiller $3 billion breakup fee;0.1991911021233569
547;549;Barclays Executive Harrison Denies Knowledge of Libor Fixing;-0.2426693629929221
548;550;Standard Life hit by 'unprecedented' number of calls on pension freedoms;-0.2851365015166835
549;551;Renewed AB InBev Bid for SABMiller Ups Stake in Beer Battle;0.23458038422649136
550;552;CompaniesAB InBev signals it won't go hostile for SABMiller;0.1203235591506572
551;553;Meggitt Acquires Cobham Advanced Composites Unit For USD200 Million;0.2851365015166835
552;554;LSE Group names former SEC head Schapiro non-executive director;0.010111223458038422
553;555;IAG closes in on Aer Lingus with increased offer;0.2487360970677452
554;556;US sanctions put Gazprom-Shell alliance plans in jeopardy;-0.35692618806875626
555;557;AstraZeneca Teams With Daiichi Sankyo To Sell Movantik In US;0.37310414560161775
556;558;Analyst Views: Astrazeneca shares have seen recent volatility  what will 2015 ...;-0.12133468149646105
557;559;OCBC to Buy Barclay's Wealth Management Unit in Singapore, Hong Kong;0.2699696663296259
558;560;BP agrees to $18.7B penalty for oil spill  the tricky science behind ...;-0.839231547017189
559;561;AstraZeneca's MedImmune Inks Licensing Deal With Omnis Pharmaceuticals;0.29828109201213343
560;562;NYSE owner ICE may gatecrash Deutsche Boerse-LSE merger;-0.20222446916076844
561;563;Aldi and Lidl expansion plans speed ahead as Tesco, Sainsbury's, Morrisons ...;0.46107178968655205
562;564;Compass Group says positive for year ahead;0.641051567239636
563;565;Pearson expects to return to growth this year;0.2406471183013144
564;566;Rolls-Royce Wins $9.2 Billion Order From Emirates Airline;0.7856420626895854
565;567;Unilever head's resignation sparks spinoff talk;0.07381193124368048
566;568;AstraZeneca wins US approval for longer use of blood thinner;0.45197168857431747
567;569;BAE Systems cuts earnings target for 2015 and 370 jobs;-0.6380182002022244
568;570;Morrisons and Debenhams surprise City with Christmas bounce back;0.5793731041456016
569;571;Whitbread to hike prices to offset 'substantial' national living wage bill;-0.12335692618806875
570;572;DBS, Julius Baer emerge as potential bidders for Barclays Asia wealth unit ...;0.31344792719919107
571;573;CompaniesCar insurer Hastings Group driving Ã‚Â£180m IPO;0.30535894843276035
572;574;GlaxoSmithKline starts hunt for successor to CEO Witty;0.0
573;575;National Grid's pretax profit rises 15 percent;0.7350859453993932
574;576;Britain's FTSE steadies, supported by Dixons Carphone;0.33265925176946404
575;577;CRH's concrete bid for Holcim Lafarge assets;0.16481294236602628
576;578;UK's Morrisons in talks to sell convenience stores - source;-0.1708796764408493
577;579;HSBC keeps headquarters in London, rejects move to Hong Kong;0.05864509605662284
578;580;Shell share price: Standard Life announce position against BG acquisition;-0.10010111223458037
579;581;EU regulators clear $100 billion-plus AB InBev, SABMiller deal;0.39635995955510617
580;582;Secretive Barclays deal involved Qatari clients;-0.1516683518705763
581;583;British American Tobacco first-half sales hurt by currency moves;-0.3498483316481294
582;584;European shares plunge, roiled by BHP and oil  hopes turn to ECB;-0.7441860465116278
583;585;Tullow Oil eyes lower earnings as output falls;-0.4853387259858442
584;586;U.K. Stocks Little Changed Near Record as Barclays, Shell Fall;-0.5136501516683518
585;587;BG Group ships first LNG From Queensland Curtis;0.25480283114256824
586;588;Trading ExpertBROKER RECOMMENDATIONSAnalysts mostly negative on Aberdeen but some see value;-0.3488372093023256
587;589;MarketsUBS, Goldman Sachs cut metals forecasts;-0.31445904954499493
588;590;CompaniesKingfisher bid for Mr Bricolage runs into trouble;-0.3164812942366026
589;591;CompaniesUK government lines up Ã‚Â£2bn Lloyds retail share sale;-0.2426693629929221
590;592;UPDATE 1-AstraZeneca buys ZS Pharma for $2.7 billion, pips Actelion;0.4732052578361981
591;593;UPDATE 3-Auto Trader shares leap in UK's biggest private equity-backed listing;0.6481294236602627
592;594;Standard Chartered Will Close Equity Sales and Research Business;-0.24570273003033363
593;595;CompaniesNational Grid lines up sale of gas business;0.13751263902932254
594;596;2 Turnaround Buys For 2016? BHP Billiton plc And Home Retail Group Plc;0.4671385237613751
595;597;Prudential knocked after investors withdraw Ã‚Â£3.9bn from M&G;-0.7866531850353893
596;598;US walrus protections hit Shell's Arctic drilling plan;-0.26693629929221435
597;599;Severn Trent Profit Offsets Interest Rate Swap Losses;0.1203235591506572
598;600;CompaniesTullow says gas exports at key field disrupted;-0.27704752275025274
599;601;AstraZeneca bags another cancer drug deal, this time with Inovio;0.2618806875631951
600;602;Tesco, Asda sales fall as march of the discounters continues-Kantar;-0.35995955510616784
601;603;We'd support HSBC leaving London, says Standard Life;0.026289180990899896
602;604;Severn Trent profit up as customer complaints fall;0.4772497472194135
603;605;US dollar wipes out sales gains for SABMiller;-0.5884732052578362
604;606;AstraZeneca digs into precision medicine with lung, heart deals;0.20728008088978764
605;607;Lloyds Banking Group to cut 640 jobs and close 23 branches;0.2901921132457027
606;608;London Stock Exchange Group's quarterly revenue rises 12 percent;0.7340748230535894
607;609;News FeedFTSE 100 movers: LSE surges as ICE says mulling offer  Ashtead and Barclays tank;-0.7209302325581395
608;610;Dixons Carphone Profit Beats Forecast in First Year Since Merger;0.5753286147623863
609;611;PRESS: HSBC Chairman Hints Bank May Retain UK Domicile - Tel;0.03741152679474217
610;612;Associated British Foods Profit Hit by Strong Sterling, Tough Sugar Business;-0.4711830131445905
611;613;Former Schroders trader sentenced to 2 years in prison;-0.5611729019211324
612;614;GSK and Novartis complete deals to reshape both drugmakers;0.26693629929221435
613;615;Barclays Names Mike Bagguley as Chief Operating Officer of Investment Bank;0.0
614;616;BHP Billiton share price: Brazil to sue Samarco for Ã‚Â£3.5bn;-0.28816986855409504
615;617;Should you buy Associated British Foods plc, Great Portland Estates plc and Dunelm Group plc following today's news?;0.1203235591506572
616;618;Barclays hit with record fine as six banks settle forex scandal;-0.7795753286147622
617;619;UK Serious Fraud Office Seeks Retrial of Two Former Barclays Libor Traders;-0.6107178968655207
618;620;Cuadrilla files to delay application to frack in Lancashire;-0.42062689585439833
619;621;GlaxoSmithKline hails progress with lung disease treatment;0.5844287158746208
620;622;Morrisons escapes FTSE relegation;0.17896865520728006
621;623;ITV Acquires 'Poldark' Production Company Mammoth Screen;0.1991911021233569
622;624;RPT-UPDATE 2-Former Jefferies trader Litvak's conviction overturned;0.10111223458038422
623;625;Tesco Sales Deteriorate Ahead of Crucial Christmas Period;-0.5581395348837209
624;626;Barclays, Credit Suisse strike record deals with SEC, NY over dark pools;-0.9059656218402424
625;627;Tesco sells Blinkbox and broadband service to TalkTalk;0.13751263902932254
626;628;Hammerson, JV Partner secure ownership of Ireland's Dundrum - Quick Facts;0.38523761375126386
627;629;UPDATE 1-Berkshire applies to boost Wells Fargo stake above 10 pct;0.4368048533872599
628;630;Travis Perkins Hikes Dividend 20% As Profit And Revenue Rise;0.7775530839231546
629;631;GSK reveals strong trial results for shingles drug;0.40647118301314455
630;632;Experian says receives class actions related to T-Mobile breach;-0.7057633973710818
631;633;Shell shells out over Nigeria oil spill;-0.39029322548028306
632;634;Tesco to pay $12 million to settle US lawsuit;-0.31445904954499493
633;635;FTSE 100 moves lower, but HSBC outperforms;0.5187057633973711
634;636;Meggitt share price tumbles as profit falls in 'challenging year';-0.8634984833164813
635;637;BG Group Still Happy With Shell's $70 Billion Offer;0.2699696663296259
636;638;AB InBev attacks SABMiller bid rebuffal;-0.15975733063700706
637;639;Aberdeen to raise 100 mln stg to seed new funds;0.3407482305358948
638;640;Sales boost for new Morrisons chief David Potts as Tesco turnaround stalls;-0.4145601617795753
639;641;The Latest: Buffett says cuts will pay off at Kraft Heinz;0.4175935288169868
640;642;Glencore Studies Possible IPO for Agricultural Trading Business;0.41253791708796755
641;643;OCBC to Buy Barclay's Wealth Management Unit in Singapore, Hong Kong;0.25985844287158744
642;644;Gabon Considering Back Tax Penalties Against Royal Dutch Shell;-0.4307381193124368
643;645;Barclays picks ex-JPMorgan exec Staley as new CEO, to start Dec 1;0.0
644;646;Insight hires Aviva's David Hillier for multi-asset team;0.10819009100101111
645;647;Struggling Morrisons pays out Ã‚Â£3m to sacked boss Dalton Philips Ã¢â‚¬â€œ with more to ...;-0.3538928210313448
646;648;Government to sell off remaining 14% stake in Royal Mail;-0.6137512639029322
647;649;United Utilities' full-year underlying operating profit falls 9 percent;-0.4216380182002022
648;650;Tesco to close remaining Homeplus stores in UK;-0.32962588473205257
649;651;CEO of Berkshire's Gen Re to retire  Jain's role grows;-0.07280080889787664
650;652;Morning Agenda: Shire's Deal for NPS;0.19514661274014153
651;653;WPP boosts sales despite cautious clients;0.2537917087967644
652;654;Britain's FTSE rises, led up by Glencore surge;0.6268958543983821
653;655;Brewer AB InBev seeks $275 bln tie-up with SABMiller;0.29828109201213343
654;656;Tesco shareholders back ITV head for chairman;0.08088978766430738
655;657;Kingfisher takeover of Mr Bricolage could hit a brick wall;-0.2639029322548028
656;658;Old Mutual First-Quarter Sales Up 18% Buoyed by Emerging Markets;0.6966632962588473
657;659;UPDATE 2-Prudential will see strong first-half earnings, outgoing CEO says;0.4347826086956521
658;660;Shell challenges Exxon dominance with 47 billion-pound bid for BG;0.3033367037411527
659;661;RSA Insurance Hires Towergate's Egan as Chief Financial Officer;0.021233569261880688
660;662;GlaxoSmithKline heart drug flops in study, shingles vaccine on track;-0.2264914054600606
661;663;ICE Said to Start Lining Up Financing for LSE Bidding War;0.3316481294236602
662;664;FTSE rallies off three-month low, boosted by StanChart, Sainsbury;0.47017189079878663
663;665;Lloyds sells Irish loan portfolio for Ã‚Â£827m;0.17896865520728006
664;666;EasyJet Dismisses Lufthansa Low-Cost Plan in Contest for Germany;-0.22952477249747216
665;667;Renewed AB InBev Bid for SABMiller Ups Stake in Beer Battle;0.23862487360970674
666;668;BHP's iron ore outlook holds little cheer for small miners;-0.4347826086956521
667;669;Shire share price under pressure after $32bn Baxalta deal;-0.18806875631951467
668;670;PRESS: Pearson Set To Announce Sale Of Financial Times - Reuters;0.1203235591506572
669;671;Citigroup to Sell OneMain to Springleaf for $4.25 Billion;0.2861476238624874
670;672;Five years after BP oil spill, some Gulf oystermen are losing hope;-0.5197168857431749
671;673;Walmart still selling Maryland T-shirts featuring the outline of Massachusetts;0.030333670374115263
672;674;GlaxoSmithKline beats profit forecasts despite Advair hit, lower margins;0.3538928210313448
673;675;Market Report: Eight-day rally ends for FTSE 100 and Standard Chartered;0.008088978766430737
674;676;GlaxoSmithKline set to complete $20 billion Novartis asset swap next week;0.19110212335692614
675;677;Tesco's Sales Pickup Isn't Enough;-0.23255813953488372
676;678;RBS chairman admits surprise at size of regulatory penalties;-0.3367037411526794
677;679;Persimmon sells 17% more houses in 2014;0.6966632962588473
678;680;CRH's concrete bid for Holcim Lafarge assets;0.2851365015166835
679;681;ITV strike: Broadcaster's revenue soars but staff walkout for a piece of the action;0.5429726996966633
680;682;McEwan will be nursing RBS through more struggles yet;-0.43781597573306363
681;683;Arm profits and sales up as shift away from mobile gains pace;0.5025278058645096
682;684;Teva First-Quarter Net Rises 11% Amid Mylan Takeover Battle;0.5864509605662284
683;685;Land Securities warns of rent rises;-0.13953488372093023
684;686;Glencore shares hit 3-month high after refinancing key credit line;0.3670374115267947
685;687;RBS becomes a shadow of its former self;-0.8169868554095044
686;688;Sir Ken Morrison has taken a Ã‚Â£6m stake in rival Sainsbury's;0.3609706774519717
687;689;Barclays Bonds Rise as Lender Cuts Dividends to Shore Up Capital;0.2639029322548028
688;690;UPDATE 1-Pearson expects to grow this year after solid end to 2014;0.4509605662285136
689;691;AstraZeneca Acquires ZS Pharma in $2.7 Billion Deal;0.5894843276036399
690;692;Market Report: Aviva tops the market as traders approve of its choice of Friends;0.447927199191102
691;693;Admiral and Schroders lift FTSE with profits surge;0.7087967644084934
692;694;Tesco closes in on new chairman with Dixons Carphone's John Allan in the frame;0.29828109201213343
693;695;UK's FTSE hits new record highs as CRH climbs;0.4368048533872599
694;696;GlaxoSmithKline set to complete $20 billion Novartis asset swap next week;0.2952477249747219
695;697;Shell share price: Standard Life announce position against BG acquisition;-0.13549039433771487
696;698;GE to Sell Majority Stake in Bank BPH's Core Bank to Alior Bank;0.2153690596562184
697;699;U.K. Stocks Resume Gains to Rally to Record  CRH, Tullow Climb;0.5500505561172901
698;700;MarketsMoneysupermarket slides 11% on Barclays Brexit warning;-0.6319514661274014
699;701;Can Standard Chartered PLC, BP plc & Burberry Group plc Keep Charging?;0.18200202224469159
700;702;Can Christmas Save Sainsbury's plc And Tesco plc?;-0.15975733063700706
